age,gender,senior_citizen,has_partner,has_dependents,tenure_months,contract_type,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,monthly_charges,total_charges,data_usage_gb,num_tech_tickets,num_admin_tickets,satisfaction_score,num_services,avg_monthly_spend,charge_per_service,is_high_value,tenure_group,ticket_total,has_any_ticket,charge_x_tenure,low_satisfaction
75,Female,1,0,0,4,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,18.2,55.64,0.0,2,1,2.2,0,13.91,,18.2,0-12 mo,3,1,72.8,1
46,Male,0,0,0,17,Two Year,1,No,Fiber Optic,Yes,No,No,No,No,Yes,1,Bank Transfer,66.52,1101.41,6.91,3,0,2.6,3,64.78882352941177,22.173333333333332,66.52,13-24 mo,3,1,1130.84,1
45,Female,0,1,0,42,Month-to-Month,1,No,DSL,No,Yes,Yes,No,No,No,0,Bank Transfer,51.29,2136.72,35.78,2,0,3.3,3,50.87428571428571,17.096666666666668,51.29,25-48 mo,2,1,2154.18,0
40,Male,0,1,1,15,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,28.31,425.13,0.0,3,0,5.0,1,28.342,28.31,28.31,13-24 mo,3,1,424.65,0
43,Male,0,1,1,62,Month-to-Month,1,No,Fiber Optic,Yes,No,No,No,No,No,1,Mailed Check,64.97,4014.62,13.79,1,0,1.8,2,64.75193548387097,32.485,64.97,49+ mo,1,1,4028.14,1
50,Male,0,1,1,24,Two Year,1,No,DSL,No,No,Yes,No,No,Yes,1,Credit Card,64.0,1559.4,16.41,1,0,2.8,3,64.97500000000001,21.333333333333332,64.0,13-24 mo,1,1,1536.0,1
43,Female,0,0,0,7,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,Yes,0,Electronic Check,98.47,696.08,16.11,1,1,4.1,2,99.44000000000001,49.235,98.47,0-12 mo,2,1,689.29,0
53,Female,0,0,0,3,One Year,1,No,DSL,No,Yes,No,No,Yes,Yes,0,Credit Card,73.21,215.31,33.05,3,1,3.0,4,71.77,18.3025,73.21,0-12 mo,4,1,219.63,0
50,Female,0,1,0,36,Month-to-Month,1,No,Fiber Optic,Yes,Yes,Yes,No,No,No,1,Electronic Check,88.59,3184.57,14.7,1,1,2.1,4,88.46027777777778,22.1475,88.59,25-48 mo,2,1,3189.2400000000002,1
29,Female,0,1,1,11,One Year,1,Yes,Fiber Optic,No,No,Yes,No,No,No,1,Bank Transfer,88.41,970.24,41.51,2,1,1.8,2,88.20363636363636,44.205,88.41,0-12 mo,3,1,972.51,1
19,Female,0,0,0,13,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,45.92,606.98,0.0,1,1,3.2,1,46.690769230769234,45.92,45.92,13-24 mo,2,1,596.96,0
43,Male,0,0,0,7,Two Year,1,No,Fiber Optic,No,No,No,No,No,No,1,Electronic Check,66.75,468.03,52.39,1,1,5.0,1,66.86142857142856,66.75,66.75,0-12 mo,2,1,467.25,0
18,Female,0,0,0,1,Two Year,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,18.0,18.0,0.0,1,2,4.3,0,18.0,,18.0,0-12 mo,3,1,18.0,0
39,Male,0,1,0,72,Two Year,0,No Phone,Fiber Optic,No,No,Yes,No,Yes,No,1,Bank Transfer,71.89,5152.03,2.01,1,0,3.5,2,71.55597222222222,35.945,71.89,49+ mo,1,1,5176.08,0
56,Male,0,1,1,7,Month-to-Month,1,No,DSL,No,No,No,No,No,No,0,Electronic Check,52.32,375.12,19.06,3,0,3.2,1,53.58857142857143,52.32,52.32,0-12 mo,3,1,366.24,0
31,Male,0,0,0,2,Month-to-Month,1,Yes,Fiber Optic,No,Yes,No,No,No,Yes,0,Mailed Check,82.37,213.46,17.82,0,2,2.5,3,106.73,27.456666666666667,82.37,0-12 mo,2,1,164.74,1
38,Male,0,0,0,5,One Year,1,Yes,Fiber Optic,No,No,No,No,No,No,0,Credit Card,65.11,332.63,6.83,1,0,1.9,1,66.526,65.11,65.11,0-12 mo,1,1,325.55,1
36,Male,0,1,1,4,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,No,Yes,1,Bank Transfer,93.33,370.5,11.71,1,0,3.5,2,92.625,46.665,93.33,0-12 mo,1,1,373.32,0
63,Female,1,0,0,14,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,30.22,436.09,0.0,0,0,3.5,1,31.149285714285714,30.22,30.22,13-24 mo,0,0,423.08,0
58,Male,0,1,1,5,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Credit Card,18.0,67.32,0.0,0,3,3.9,0,13.463999999999999,,18.0,0-12 mo,3,1,90.0,0
43,Male,0,0,1,3,One Year,0,No Phone,Fiber Optic,Yes,No,No,No,No,Yes,1,Mailed Check,78.15,212.21,16.65,1,1,2.1,2,70.73666666666666,39.075,78.15,0-12 mo,2,1,234.45000000000002,1
46,Male,0,0,0,2,Month-to-Month,1,No,Fiber Optic,No,No,No,Yes,No,No,1,Electronic Check,79.09,147.36,9.47,0,0,2.8,2,73.68,39.545,79.09,0-12 mo,0,0,158.18,1
36,Female,0,0,0,1,One Year,1,No,Fiber Optic,Yes,No,No,Yes,No,No,1,Bank Transfer,90.07,106.84,4.74,1,1,3.4,3,106.84,30.02333333333333,90.07,0-12 mo,2,1,90.07,0
49,Male,0,0,0,19,Month-to-Month,1,Yes,Fiber Optic,No,No,Yes,No,Yes,No,1,Bank Transfer,95.43,1774.32,23.85,0,0,3.3,3,93.38526315789473,31.810000000000002,95.43,13-24 mo,0,0,1813.17,0
71,Male,1,1,0,28,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,23.64,658.48,0.0,1,0,4.2,1,23.517142857142858,23.64,23.64,25-48 mo,1,1,661.9200000000001,0
41,Female,0,0,0,3,One Year,1,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,0,Bank Transfer,93.6,278.8,31.89,0,1,2.8,5,92.93333333333334,18.72,93.6,0-12 mo,1,1,280.79999999999995,1
34,Male,0,0,0,34,Month-to-Month,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,1,Bank Transfer,74.49,2521.76,19.9,0,3,3.5,6,74.16941176470588,12.415,74.49,25-48 mo,3,1,2532.66,0
66,Female,1,0,0,19,Two Year,1,Yes,DSL,Yes,No,No,No,Yes,Yes,1,Bank Transfer,79.34,1477.48,46.58,0,2,2.9,4,77.76210526315789,19.835,79.34,13-24 mo,2,1,1507.46,1
37,Male,0,0,0,46,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,29.54,1374.2,0.0,4,0,1.7,1,29.87391304347826,29.54,29.54,25-48 mo,4,1,1358.84,1
25,Female,0,0,0,51,Month-to-Month,1,No,DSL,No,No,No,No,No,No,0,Electronic Check,48.08,2461.12,9.32,1,0,5.0,1,48.257254901960785,48.08,48.08,49+ mo,1,1,2452.08,0
26,Female,0,0,0,17,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,No,0,Electronic Check,78.71,1325.87,4.14,0,4,4.5,2,77.99235294117646,39.355,78.71,13-24 mo,4,1,1338.07,0
18,Female,0,1,0,72,Month-to-Month,1,No,Fiber Optic,Yes,Yes,Yes,No,No,No,1,Credit Card,81.93,5892.87,3.27,2,0,3.4,4,81.84541666666667,20.4825,81.93,49+ mo,2,1,5898.960000000001,0
36,Female,0,0,0,29,Month-to-Month,1,No,DSL,No,No,No,No,Yes,No,0,Mailed Check,61.86,1807.78,58.04,1,1,1.9,2,62.33724137931034,30.93,61.86,25-48 mo,2,1,1793.94,1
58,Male,0,1,0,9,Month-to-Month,1,Yes,Fiber Optic,Yes,No,No,No,Yes,No,1,Bank Transfer,99.12,906.33,12.14,2,1,1.6,3,100.70333333333333,33.04,99.12,0-12 mo,3,1,892.08,1
56,Female,0,1,1,40,Month-to-Month,1,No,Fiber Optic,Yes,No,No,No,No,No,0,Electronic Check,85.91,3400.43,80.75,1,0,3.2,2,85.01075,42.955,85.91,25-48 mo,1,1,3436.3999999999996,0
32,Female,0,0,0,72,Two Year,1,Yes,DSL,No,Yes,Yes,No,No,No,0,Credit Card,65.96,4744.7,8.07,1,1,3.9,3,65.89861111111111,21.986666666666665,65.96,49+ mo,2,1,4749.12,0
34,Female,0,0,0,25,Two Year,1,Yes,Fiber Optic,Yes,No,No,No,Yes,No,0,Electronic Check,97.65,2427.25,48.5,1,0,3.2,3,97.09,32.550000000000004,97.65,25-48 mo,1,1,2441.25,0
51,Female,0,0,0,4,One Year,1,No,Fiber Optic,Yes,No,No,No,No,Yes,1,Credit Card,89.8,347.21,22.85,0,1,2.9,3,86.8025,29.933333333333334,89.8,0-12 mo,1,1,359.2,1
46,Male,0,0,0,33,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,34.04,1098.65,0.0,0,0,4.2,1,33.29242424242425,34.04,34.04,25-48 mo,0,0,1123.32,0
33,Female,0,1,1,10,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,No,0,Mailed Check,63.28,646.24,13.79,2,0,2.4,1,64.624,63.28,63.28,0-12 mo,2,1,632.8,1
57,Female,0,1,0,5,One Year,1,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,1,Credit Card,90.62,445.28,3.45,1,1,2.8,5,89.056,18.124000000000002,90.62,0-12 mo,2,1,453.1,1
47,Male,0,1,1,30,Month-to-Month,0,No Phone,Fiber Optic,No,No,No,No,Yes,Yes,1,Mailed Check,77.83,2323.23,13.36,1,1,2.2,2,77.441,38.915,77.83,25-48 mo,2,1,2334.9,1
53,Male,0,0,0,51,Month-to-Month,0,No Phone,DSL,No,No,No,No,No,No,0,Mailed Check,42.9,2227.85,48.75,0,0,1.9,0,43.68333333333333,,42.9,49+ mo,0,0,2187.9,1
42,Female,0,1,0,72,Month-to-Month,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,0,Credit Card,82.37,5910.39,27.95,1,1,4.0,5,82.08875,16.474,82.37,49+ mo,2,1,5930.64,0
18,Male,0,0,0,3,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,1,Mailed Check,116.69,359.63,14.4,2,2,2.5,5,119.87666666666667,23.338,116.69,0-12 mo,4,1,350.07,1
46,Female,0,0,0,72,Month-to-Month,0,No Phone,Fiber Optic,No,Yes,Yes,No,No,No,0,Bank Transfer,70.95,5108.400000000001,110.08,0,0,1.0,2,70.95,35.475,70.95,49+ mo,0,0,5108.400000000001,1
27,Male,0,0,0,18,Month-to-Month,1,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,1,Bank Transfer,113.71,2028.69,15.15,1,1,3.2,6,112.705,18.951666666666664,113.71,13-24 mo,2,1,2046.78,0
60,Female,1,0,0,72,One Year,1,No,Fiber Optic,No,No,Yes,No,No,Yes,0,Mailed Check,76.25,5490.0,29.65,0,1,3.1,3,76.25,25.416666666666668,76.25,49+ mo,1,1,5490.0,0
23,Female,0,0,0,56,Month-to-Month,1,No,DSL,No,No,No,No,No,No,1,Mailed Check,53.68,3003.66,18.33,1,0,2.5,1,53.636785714285715,53.68,53.68,49+ mo,1,1,3006.08,1
45,Female,0,1,1,43,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,18.08,794.93,0.0,2,2,3.2,0,18.48674418604651,,18.08,25-48 mo,4,1,777.4399999999999,0
62,Female,1,0,0,11,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,Yes,No,1,Mailed Check,69.78,771.93,14.4,0,1,,2,70.17545454545454,34.89,69.78,0-12 mo,1,1,767.58,0
40,Male,0,0,0,38,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,22.67,868.52,0.0,1,2,2.7,1,22.85578947368421,22.67,22.67,25-48 mo,3,1,861.46,1
48,Male,0,1,1,8,One Year,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,0,Credit Card,84.88,676.42,11.18,1,1,4.1,5,84.5525,16.976,84.88,0-12 mo,2,1,679.04,0
40,Male,0,1,1,24,One Year,1,No,DSL,No,No,No,Yes,Yes,Yes,1,Mailed Check,68.87,1638.01,70.59,1,3,3.6,4,68.25041666666667,17.2175,68.87,13-24 mo,4,1,1652.88,0
30,Female,0,1,0,16,Month-to-Month,1,No,DSL,No,Yes,Yes,No,No,No,0,Credit Card,60.58,991.23,17.49,2,0,2.7,3,61.951875,20.19333333333333,60.58,13-24 mo,2,1,969.28,1
48,Female,0,0,0,6,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,45.32,262.55,0.0,0,1,2.3,1,43.75833333333333,45.32,45.32,0-12 mo,1,1,271.92,1
43,Male,0,1,1,3,Month-to-Month,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,0,Electronic Check,97.48,296.22,10.37,4,0,1.0,5,98.74000000000001,19.496000000000002,97.48,0-12 mo,4,1,292.44,1
55,Male,0,1,1,29,Month-to-Month,1,No,Fiber Optic,No,No,No,No,No,Yes,1,Bank Transfer,78.63,2251.75,21.09,1,0,2.8,2,77.64655172413794,39.315,78.63,25-48 mo,1,1,2280.27,1
24,Female,0,1,1,25,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,0,Bank Transfer,101.2,2526.02,61.57,5,1,3.6,5,101.0408,20.240000000000002,101.2,25-48 mo,6,1,2530.0,0
30,Male,0,1,1,21,One Year,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Electronic Check,23.27,494.83,0.0,1,2,4.4,1,23.563333333333333,23.27,23.27,13-24 mo,3,1,488.67,0
54,Female,0,1,0,4,One Year,1,Yes,DSL,No,No,Yes,No,Yes,No,1,Credit Card,77.19,293.39,30.04,0,1,3.5,3,73.3475,25.73,77.19,0-12 mo,1,1,308.76,0
60,Female,1,1,0,20,Two Year,1,Yes,Fiber Optic,No,No,No,No,No,No,1,Credit Card,74.4,1472.11,2.51,3,0,2.1,1,73.60549999999999,74.4,74.4,13-24 mo,3,1,1488.0,1
30,Male,0,0,0,54,Two Year,0,No Phone,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,0,Electronic Check,90.02,4882.3,57.23,0,0,3.3,5,90.41296296296296,18.003999999999998,90.02,49+ mo,0,0,4861.08,0
50,Male,0,1,0,24,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Mailed Check,25.0,579.14,0.0,0,1,2.3,1,24.13083333333333,25.0,25.0,13-24 mo,1,1,600.0,1
40,Female,0,1,1,22,Month-to-Month,1,No,DSL,No,Yes,No,Yes,Yes,No,0,Bank Transfer,55.77,1207.58,29.64,0,1,3.3,4,54.88999999999999,13.9425,55.77,13-24 mo,1,1,1226.94,0
43,Male,0,0,0,1,Month-to-Month,1,No,Fiber Optic,Yes,No,Yes,No,No,No,0,Credit Card,80.55,80.55,15.58,2,2,4.5,3,80.55,26.849999999999998,80.55,0-12 mo,4,1,80.55,0
63,Female,1,0,0,25,Two Year,1,No,Fiber Optic,No,No,No,Yes,No,Yes,1,Electronic Check,69.79,1751.7,59.88,2,0,5.0,3,70.068,23.263333333333335,69.79,25-48 mo,2,1,1744.7500000000002,0
45,Male,0,1,0,5,Two Year,1,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,1,Electronic Check,90.97,441.8,7.37,0,1,,5,88.36,18.194,90.97,0-12 mo,1,1,454.85,0
60,Male,1,1,1,31,Two Year,0,No Phone,Fiber Optic,No,Yes,No,Yes,Yes,No,0,Electronic Check,86.82,2698.58,7.72,1,0,1.0,3,87.05096774193548,28.939999999999998,86.82,25-48 mo,1,1,2691.4199999999996,1
46,Female,0,0,1,6,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,0,Electronic Check,91.53,532.78,1.02,0,1,3.2,5,88.79666666666667,18.306,91.53,0-12 mo,1,1,549.1800000000001,0
48,Female,0,0,0,21,Two Year,1,Yes,Fiber Optic,No,No,No,Yes,Yes,No,0,Credit Card,95.51,2017.77,25.7,3,1,3.5,3,96.08428571428571,31.83666666666667,95.51,13-24 mo,4,1,2005.71,0
66,Female,1,1,1,17,Month-to-Month,1,No,DSL,Yes,No,No,No,No,No,1,Electronic Check,45.09,741.72,8.99,0,2,1.0,2,43.63058823529412,22.545,45.09,13-24 mo,2,1,766.5300000000001,1
45,Female,0,0,1,1,Month-to-Month,1,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,1,Credit Card,93.95,94.15,12.61,1,0,4.2,4,94.15,23.4875,93.95,0-12 mo,1,1,93.95,0
42,Female,0,0,0,72,Month-to-Month,1,No,Fiber Optic,Yes,No,No,No,Yes,No,1,Credit Card,76.86,5533.34,24.81,0,1,3.4,3,76.85194444444444,25.62,76.86,49+ mo,1,1,5533.92,0
64,Female,1,1,0,3,Month-to-Month,1,Yes,DSL,Yes,No,Yes,Yes,No,No,1,Electronic Check,67.09,219.7,11.61,1,0,4.4,4,73.23333333333333,16.7725,67.09,0-12 mo,1,1,201.27,0
78,Female,1,0,0,2,Month-to-Month,1,No,Fiber Optic,No,No,Yes,No,Yes,Yes,0,Electronic Check,104.18,226.67,33.96,2,0,2.2,4,113.335,26.045,104.18,0-12 mo,2,1,208.36,1
38,Female,0,0,1,61,Two Year,1,Yes,DSL,No,No,No,Yes,No,Yes,0,Electronic Check,73.95,4535.17,12.04,2,1,4.2,3,74.34704918032787,24.650000000000002,73.95,49+ mo,3,1,4510.95,0
29,Female,0,1,1,3,Month-to-Month,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,39.52,96.26,0.0,1,0,4.7,1,32.086666666666666,39.52,39.52,0-12 mo,1,1,118.56,0
21,Female,0,0,0,18,Month-to-Month,1,Yes,DSL,No,No,Yes,No,No,No,1,Electronic Check,47.06,845.7,13.07,1,0,4.6,2,46.983333333333334,23.53,47.06,13-24 mo,1,1,847.08,0
18,Male,0,1,1,29,Month-to-Month,1,No,DSL,No,No,No,No,No,No,1,Mailed Check,46.83,1367.25,51.5,2,1,2.7,1,47.14655172413793,46.83,46.83,25-48 mo,3,1,1358.07,1
34,Male,0,1,0,34,Month-to-Month,1,Yes,DSL,No,No,Yes,No,Yes,No,1,Bank Transfer,68.76,2369.75,8.22,1,1,4.5,3,69.69852941176471,22.92,68.76,25-48 mo,2,1,2337.84,0
37,Male,0,1,1,72,Month-to-Month,1,No,Fiber Optic,No,No,No,No,Yes,Yes,1,Electronic Check,80.2,5774.400000000001,7.74,0,3,2.9,3,80.2,26.733333333333334,80.2,49+ mo,3,1,5774.400000000001,1
44,Female,0,0,0,11,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Mailed Check,33.38,370.3,0.0,1,0,4.3,1,33.663636363636364,33.38,33.38,0-12 mo,1,1,367.18,0
59,Male,0,0,0,42,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,Yes,No,1,Mailed Check,68.93,2903.01,58.17,2,0,4.1,3,69.11928571428572,22.97666666666667,68.93,25-48 mo,2,1,2895.0600000000004,0
43,Male,0,1,1,65,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,Yes,Yes,1,Mailed Check,87.93,5708.34,3.59,0,0,3.4,3,87.8206153846154,29.310000000000002,87.93,49+ mo,0,0,5715.450000000001,0
55,Female,0,1,1,20,One Year,1,Yes,DSL,No,Yes,Yes,No,No,No,0,Credit Card,66.82,1332.4,21.8,1,1,4.4,3,66.62,22.27333333333333,66.82,13-24 mo,2,1,1336.3999999999999,0
38,Female,0,0,1,1,Two Year,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,1,Bank Transfer,76.13,76.13,50.64,0,1,5.0,5,76.13,15.225999999999999,76.13,0-12 mo,1,1,76.13,0
35,Female,0,0,0,22,One Year,1,No,Fiber Optic,No,No,Yes,No,Yes,Yes,1,Electronic Check,102.19,2268.17,56.05,2,3,2.1,4,103.09863636363637,25.5475,102.19,13-24 mo,5,1,2248.18,1
54,Female,0,1,0,42,One Year,1,Yes,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Credit Card,27.9,1150.51,0.0,2,1,2.6,1,27.39309523809524,27.9,27.9,25-48 mo,3,1,1171.8,1
37,Male,0,1,0,9,One Year,1,No,DSL,Yes,No,Yes,No,No,No,0,Mailed Check,62.37,574.14,37.9,1,1,,3,63.79333333333333,20.79,62.37,0-12 mo,2,1,561.3299999999999,0
31,Female,0,1,0,2,Month-to-Month,1,No,DSL,Yes,No,Yes,No,No,Yes,0,Credit Card,61.79,125.76,33.62,0,0,2.9,4,62.88,15.4475,61.79,0-12 mo,0,0,123.58,1
52,Female,0,1,1,1,Two Year,1,No,Fiber Optic,Yes,No,Yes,Yes,No,No,1,Bank Transfer,97.53,118.28,55.31,2,2,1.3,4,118.28,24.3825,97.53,0-12 mo,4,1,97.53,1
31,Male,0,0,0,13,Month-to-Month,1,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,1,Credit Card,101.32,,25.22,2,0,3.2,4,,25.33,101.32,13-24 mo,2,1,1317.1599999999999,0
39,Male,0,0,1,24,Month-to-Month,1,No,DSL,No,No,No,Yes,No,Yes,1,Bank Transfer,54.31,1310.54,10.18,1,2,3.1,3,54.60583333333333,18.103333333333335,54.31,13-24 mo,3,1,1303.44,0
62,Male,1,1,1,42,Month-to-Month,0,No Phone,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,20.38,,0.0,0,0,2.5,0,,,20.38,25-48 mo,0,0,855.9599999999999,1
42,Male,0,1,0,43,Month-to-Month,1,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,1,Mailed Check,106.53,4604.58,23.17,1,1,3.8,4,107.08325581395349,26.6325,106.53,25-48 mo,2,1,4580.79,0
34,Female,0,0,0,9,One Year,1,No,Fiber Optic,Yes,Yes,No,No,Yes,No,0,Credit Card,95.75,887.45,15.09,0,1,3.8,4,98.60555555555555,23.9375,95.75,0-12 mo,1,1,861.75,0
33,Female,0,1,1,4,Month-to-Month,1,No,Fiber Optic,No,Yes,No,No,Yes,Yes,1,Electronic Check,98.16,382.07,84.46,0,0,3.7,4,95.5175,24.54,98.16,0-12 mo,0,0,392.64,0
47,Male,0,0,0,39,One Year,1,Yes,DSL,No,No,Yes,No,Yes,No,1,Electronic Check,76.89,3010.42,13.42,0,0,5.0,3,77.19025641025641,25.63,76.89,25-48 mo,0,0,2998.71,0
27,Male,0,0,0,50,Month-to-Month,1,No,Fiber Optic,No,Yes,No,Yes,No,No,0,Credit Card,78.54,3893.38,41.31,1,1,4.5,3,77.8676,26.180000000000003,78.54,49+ mo,2,1,3927.0000000000005,0
18,Male,0,0,0,72,Month-to-Month,1,Yes,Fiber Optic,No,No,No,Yes,No,No,1,Mailed Check,77.98,5614.56,29.92,0,0,3.0,2,77.98,38.99,77.98,49+ mo,0,0,5614.56,0
23,Male,0,0,0,72,Two Year,1,No,DSL,No,Yes,No,Yes,No,No,1,Credit Card,59.61,4291.92,98.72,3,0,4.6,3,59.61,19.87,59.61,49+ mo,3,1,4291.92,0
53,Male,0,1,0,18,One Year,1,No,DSL,Yes,Yes,No,Yes,No,Yes,0,Electronic Check,61.0,1115.71,57.87,1,1,4.0,5,61.98388888888889,12.2,61.0,13-24 mo,2,1,1098.0,0
56,Male,0,1,0,27,Month-to-Month,0,No Phone,DSL,No,No,Yes,No,Yes,No,1,Bank Transfer,44.17,1176.44,36.05,1,0,3.6,2,43.571851851851854,22.085,44.17,25-48 mo,1,1,1192.5900000000001,0
54,Male,0,1,0,1,Month-to-Month,1,No,DSL,Yes,Yes,Yes,No,No,Yes,1,Credit Card,80.37,80.37,38.68,0,2,3.6,5,80.37,16.074,80.37,0-12 mo,2,1,80.37,0
39,Female,0,1,1,48,Month-to-Month,1,Yes,DSL,Yes,No,No,No,Yes,Yes,1,Mailed Check,77.95,3722.63,6.83,4,1,1.8,4,77.55479166666667,19.4875,77.95,25-48 mo,5,1,3741.6000000000004,1
18,Female,0,1,0,36,One Year,1,Yes,Fiber Optic,Yes,No,Yes,No,No,No,1,Mailed Check,94.29,3415.38,20.21,2,0,2.3,3,94.87166666666667,31.430000000000003,94.29,25-48 mo,2,1,3394.44,1
34,Female,0,0,0,72,Two Year,1,No,Fiber Optic,No,No,Yes,Yes,Yes,No,0,Credit Card,101.35,7297.2,3.48,1,1,3.3,4,101.35,25.3375,101.35,49+ mo,2,1,7297.2,0
49,Male,0,1,1,2,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,0,Bank Transfer,32.7,64.95,0.0,0,1,4.9,1,32.475,32.7,32.7,0-12 mo,1,1,65.4,0
39,Male,0,1,1,32,Month-to-Month,1,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,1,Electronic Check,87.25,2819.56,54.75,3,1,2.2,5,88.11125,17.45,87.25,25-48 mo,4,1,2792.0,1
45,Female,0,1,0,21,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Electronic Check,26.91,549.95,0.0,1,0,3.3,1,26.18809523809524,26.91,26.91,13-24 mo,1,1,565.11,0
52,Female,0,0,0,9,One Year,1,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,1,Mailed Check,84.86,725.12,19.39,0,2,2.2,5,80.56888888888889,16.972,84.86,0-12 mo,2,1,763.74,1
38,Male,0,0,0,14,Two Year,1,Yes,DSL,Yes,No,Yes,No,No,Yes,0,Credit Card,70.95,1007.66,20.13,1,1,3.9,4,71.97571428571429,17.7375,70.95,13-24 mo,2,1,993.3000000000001,0
22,Female,0,0,0,38,Month-to-Month,1,No,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,No Internet,1,Bank Transfer,25.03,980.02,0.0,0,0,2.8,1,25.79,25.03,25.03,25-48 mo,0,0,951.1400000000001,1
43,Male,0,0,0,1,Month-to-Month,1,Yes,DSL,Yes,No,No,Yes,No,Yes,1,Electronic Check,83.21,83.21,42.88,0,2,3.1,4,83.21,20.8025,83.21,0-12 mo,2,1,83.21,0
35,Male,0,1,1,4,One Year,1,Yes,Fiber Optic,Yes,No,No,Yes,No,No,1,Bank Transfer,84.84,348.4,3.62,0,1,3.2,3,87.1,28.28,84.84,0-12 mo,1,1,339.36,0
22,Female,0,0,0,2,Two Year,1,Yes,DSL,No,Yes,No,Yes,No,No,1,Mailed Check,51.82,82.13,41.07,1,1,4.2,3,41.065,17.273333333333333,51.82,0-12 mo,2,1,103.64,0
24,Female,0,0,1,1,One Year,0,No Phone,DSL,No,No,No,Yes,No,No,1,Mailed Check,36.26,36.26,1.51,0,1,1.7,1,36.26,36.26,36.26,0-12 mo,1,1,36.26,1
45,Male,0,1,0,22,Month-to-Month,1,Yes,Fiber Optic,No,No,No,No,Yes,Yes,1,Electronic Check,94.89,2089.14,2.31,0,0,2.7,3,94.96090909090908,31.63,94.89,13-24 mo,0,0,2087.58,1
18,Female,0,1,0,72,One Year,1,No,Fiber Optic,Yes,Yes,No,No,No,No,1,Bank Transfer,71.02,5113.44,30.05,1,1,3.3,3,71.02,23.673333333333332,71.02,49+ mo,2,1,5113.44,0
